1598417328,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598417328,s1-eth2,135466.00,5527956.00,5663422.00,5527956,135466,1827.00,3652.00,5479.00,3652,1827,0.00,0.00,0,0
1598417328,s1-eth1,5527956.00,135124.00,5663080.00,135124,5527956,3652.00,1826.00,5478.00,1826,3652,0.00,0.00,0,0
1598417328,s3,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598417328,s2-eth2,135392.00,5527614.00,5663006.00,5527614,135392,1826.00,3651.00,5477.00,3651,1826,0.00,0.00,0,0
1598417328,s2-eth1,5527956.00,135466.00,5663422.00,135466,5527956,3652.00,1827.00,5479.00,1827,3652,0.00,0.00,0,0
1598417328,lo,978.00,978.00,1956.00,978,978,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1598417328,s3-eth2,135392.00,5529128.00,5664520.00,5529128,135392,1826.00,3652.00,5478.00,3652,1826,0.00,0.00,0,0
1598417328,s3-eth1,5527614.00,135392.00,5663006.00,135392,5527614,3651.00,1826.00,5477.00,1826,3651,0.00,0.00,0,0
1598417328,total,16990754.00,16992684.00,33983440.00,16992684,16990754,16443.00,16446.00,32889.00,16446,16443,0.00,0.00,0,0
1598417329,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,s1-eth2,148814.00,6090822.00,6239636.00,6090822,148814,2011.00,4023.00,6034.00,4023,2011,0.00,0.00,0,0
1598417329,s1-eth1,6089308.00,148740.00,6238048.00,148740,6089308,4022.00,2010.00,6032.00,2010,4022,0.00,0.00,0,0
1598417329,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,s2-eth2,148888.00,6092336.00,6241224.00,6092336,148888,2012.00,4024.00,6036.00,4024,2012,0.00,0.00,0,0
1598417329,s2-eth1,6090822.00,148814.00,6239636.00,148814,6090822,4023.00,2011.00,6034.00,2011,4023,0.00,0.00,0,0
1598417329,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417329,s3-eth2,148962.00,6092336.00,6241298.00,6092336,148962,2013.00,4024.00,6037.00,4024,2013,0.00,0.00,0,0
1598417329,s3-eth1,6092336.00,148888.00,6241224.00,148888,6092336,4024.00,2012.00,6036.00,2012,4024,0.00,0.00,0,0
1598417329,total,18719130.00,18721936.00,37441064.00,18721936,18719130,18105.00,18104.00,36209.00,18104,18105,0.00,0.00,0,0
1598417330,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598417330,eth0,433.00,433.00,866.00,433,433,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1598417330,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417330,s2,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598417330,s1-eth2,137936.00,5636964.00,5774900.00,5636964,137936,1864.00,3724.00,5588.00,3724,1864,0.00,0.00,0,0
1598417330,s1-eth1,5641506.00,138010.00,5779516.00,138010,5641506,3727.00,1865.00,5592.00,1865,3727,0.00,0.00,0,0
1598417330,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417330,s2-eth2,137862.00,5639992.00,5777854.00,5639992,137862,1863.00,3726.00,5589.00,3726,1863,0.00,0.00,0,0
1598417330,s2-eth1,5638478.00,137936.00,5776414.00,137936,5638478,3725.00,1864.00,5589.00,1864,3725,0.00,0.00,0,0
1598417330,lo,652.00,652.00,1304.00,652,652,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1598417330,s3-eth2,137714.00,5636622.00,5774336.00,5636622,137714,1861.00,3723.00,5584.00,3723,1861,0.00,0.00,0,0
1598417330,s3-eth1,5639992.00,137862.00,5777854.00,137862,5639992,3726.00,1863.00,5589.00,1863,3726,0.00,0.00,0,0
1598417330,total,17334572.00,17329156.00,34663728.00,17329155,17334573,16778.00,16779.00,33557.00,16779,16778,0.00,0.00,0,0
1598417331,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,s1-eth2,144004.00,5830414.00,5974418.00,5830414,144004,1946.00,3851.00,5797.00,3851,1946,0.00,0.00,0,0
1598417331,s1-eth1,5825872.00,143042.00,5968914.00,143042,5825872,3848.00,1933.00,5781.00,1933,3848,0.00,0.00,0,0
1598417331,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,s2-eth2,144744.00,5830414.00,5975158.00,5830414,144744,1956.00,3851.00,5807.00,3851,1956,0.00,0.00,0,0
1598417331,s2-eth1,5828900.00,144004.00,5972904.00,144004,5828900,3850.00,1946.00,5796.00,1946,3850,0.00,0.00,0,0
1598417331,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417331,s3-eth2,145780.00,5834956.00,5980736.00,5834956,145780,1970.00,3854.00,5824.00,3854,1970,0.00,0.00,0,0
1598417331,s3-eth1,5830414.00,144744.00,5975158.00,144744,5830414,3851.00,1956.00,5807.00,1956,3851,0.00,0.00,0,0
1598417331,total,17919714.00,17927574.00,35847288.00,17927574,17919714,17421.00,17391.00,34812.00,17391,17421,0.00,0.00,0,0
1598417332,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,s1-eth2,128834.00,5327766.00,5456600.00,5327766,128834,1741.00,3519.00,5260.00,3519,1741,0.00,0.00,0,0
1598417332,s1-eth1,5330794.00,129574.00,5460368.00,129574,5330794,3521.00,1751.00,5272.00,1751,3521,0.00,0.00,0,0
1598417332,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,s2-eth2,128242.00,5321710.00,5449952.00,5321710,128242,1733.00,3515.00,5248.00,3515,1733,0.00,0.00,0,0
1598417332,s2-eth1,5327766.00,128834.00,5456600.00,128834,5327766,3519.00,1741.00,5260.00,1741,3519,0.00,0.00,0,0
1598417332,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417332,s3-eth2,127354.00,5318682.00,5446036.00,5318682,127354,1721.00,3513.00,5234.00,3513,1721,0.00,0.00,0,0
1598417332,s3-eth1,5321710.00,128242.00,5449952.00,128242,5321710,3515.00,1733.00,5248.00,1733,3515,0.00,0.00,0,0
1598417332,total,16364700.00,16354808.00,32719508.00,16354808,16364700,15750.00,15772.00,31522.00,15772,15750,0.00,0.00,0,0
1598417333,s1,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417333,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417333,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598417333,s2,0.00,214.00,214.00,214,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598417333,s1-eth2,135749.00,5561136.00,5696885.00,5561136,135749,1834.00,3675.00,5509.00,3675,1834,0.00,0.00,0,0
